ma_bds,dien_tich_su_dung_m2,gia(ty),phap_ly,ngay_dang,phuong_xa,quan_huyen,thanh_pho,nha_tam,phong_ngu,dien_tich_dat_m2,gia_per_m2
22697521,50.0,14.3,Sổ đỏ,2025-07-25,Quang Trung - Phường Quang Trung,Hà Đông,Hà Nội,6,6,50.0,286.0
22697522,54.0,13.9,Sổ đỏ,2025-07-25,Quang Trung - Phường Quang Trung,Hà Đông,Hà Nội,6,6,54.0,257.4074074074074
22697523,50.0,13.8,Sổ đỏ,2025-07-25,Quang Trung - Phường Quang Trung,Hà Đông,Hà Nội,6,6,50.0,276.0
22697525,50.0,13.7,Sổ đỏ,2025-07-25,Quang Trung - Phường Quang Trung,Hà Đông,Hà Nội,8,8,50.0,274.0
22696733,50.0,13.9,Sổ đỏ,2025-07-25,Quang Trung - Phường Quang Trung,Hà Đông,Hà Nội,8,8,50.0,278.0
22697535,50.0,13.0,Sổ đỏ,2025-07-25,Tố Hữu - Phường Dương Nội,Hà Đông,Hà Nội,6,6,50.0,260.0
22697536,52.0,13.6,Sổ đỏ,2025-07-25,Phố Tố Hữu - Phường Dương Nội,Hà Đông,Hà Nội,6,6,52.0,261.53846153846155
22697537,54.0,13.5,Không xác định,2025-07-25,Tố Hữu - Phường Dương Nội,Hà Đông,Hà Nội,8,8,54.0,250.0
22697538,50.0,13.9,Sổ đỏ,2025-07-25,Tố Hữu - Phường Dương Nội,Hà Đông,Hà Nội,4,4,50.0,278.0
22697541,47.0,12.0,Sổ đỏ,2025-07-25,Tố Hữu - Phường Dương Nội,Hà Đông,Hà Nội,6,6,47.0,255.31914893617022
22697585,49.0,13.2,Sổ đỏ,2025-07-25,Tố Hữu - Phường Dương Nội,Hà Đông,Hà Nội,6,6,49.0,269.38775510204084
22697779,50.0,12.9,Sổ đỏ,2025-07-25,Quang Trung - Phường Quang Trung,Hà Đông,Hà Nội,8,8,50.0,258.0
22699564,50.0,12.0,Sổ đỏ,2025-07-25,Lê Trọng Tấn - Phường La Khê,Hà Đông,Hà Nội,8,8,50.0,240.0
22699474,50.0,12.5,Sổ đỏ,2025-07-25,Lê Trọng Tấn - Phường La Khê,Hà Đông,Hà Nội,6,6,50.0,250.0
22698829,37.0,6.2,Sổ đỏ,2025-07-25,Vạn Phúc - Phường Vạn Phúc,Hà Đông,Hà Nội,4,4,37.0,167.56756756756758
22698810,35.0,6.4,Sổ đỏ,2025-07-25,Vạn Phúc - Phường Vạn Phúc,Hà Đông,Hà Nội,4,4,35.0,182.85714285714286
22698815,34.0,6.2,Sổ đỏ,2025-07-25,Vạn Phúc - Phường Vạn Phúc,Hà Đông,Hà Nội,4,4,34.0,182.35294117647058
22699497,50.0,8.479,Sổ đỏ,2025-07-25,Miếu Đầm - Phường Mễ Trì,Nam Từ Liêm,Hà Nội,4,4,50.0,169.58
22699511,,10.9,Sổ đỏ,2025-07-25,Nguyễn Đổng Chi - Phường Cầu Diễn,Nam Từ Liêm,Hà Nội,3,5,38.0,
22699541,32.0,5.95,Sổ đỏ,2025-07-25,Nhân Mỹ - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,3,3,32.0,185.9375
22698476,,15.5,Sổ đỏ,2025-07-24,Miếu Đầm - Phường Phú Đô,Nam Từ Liêm,Hà Nội,21,21,60.0,
22698470,90.0,47.0,Sổ đỏ,2025-07-24,Nam Trung Yên - Phường Yên Hòa,Cầu Giấy,Hà Nội,6,5,90.0,522.2222222222222
22698455,120.0,68.0,Sổ đỏ,2025-07-24,Hồ Tùng Mậu - Phường Mai Dịch,Cầu Giấy,Hà Nội,10,10,120.0,566.6666666666666
22694397,55.0,10.7,Sổ đỏ,2025-07-24,Mễ Trì - Phường Mễ Trì,Nam Từ Liêm,Hà Nội,4,4,55.0,194.54545454545453
22697935,,5.75,Sổ đỏ,2025-07-24,Kim Hoa - Phường Phương Liên,Đống Đa,Hà Nội,2,3,30.0,
22699170,37.0,7.5,Sổ đỏ,2025-07-24,Mễ Trì - Phường Mễ Trì,Nam Từ Liêm,Hà Nội,3,4,37.0,202.7027027027027
22699181,50.0,1.98,Hợp đồng mua bán,2025-07-24,Mễ Trì - Phường Mễ Trì,Nam Từ Liêm,Hà Nội,2,1,,39.6
22699328,75.0,17.9,Sổ đỏ,2025-07-24,Giải Phóng - Phường Giáp Bát,Hoàng Mai,Hà Nội,4,3,75.0,238.66666666666666
22699326,34.0,5.15,Sổ đỏ,2025-07-24,Yên Lũng,None,Hà Nội,4,4,54.0,151.47058823529412
22699324,39.0,4.9,Sổ đỏ,2025-07-24,Yên Lũng,None,Hà Nội,3,4,39.0,125.64102564102564
22699261,35.0,6.75,Sổ đỏ,2025-07-24,Đỗ Đình Thiện - Phường Mỹ Đình 1,Nam Từ Liêm,Hà Nội,1,1,35.0,192.85714285714286
22699337,50.0,10.2,Sổ đỏ,2025-07-24,Hoàng Mai - Phường Hoàng Văn Thụ,Hoàng Mai,Hà Nội,7,7,50.0,204.0
22699336,50.0,14.2,Sổ đỏ,2025-07-24,Kim Đồng - Phường Giáp Bát,Hoàng Mai,Hà Nội,4,3,50.0,284.0
22694943,47.0,7.5,Sổ đỏ,2025-07-23,Mễ Trì - Phường Mễ Trì,Nam Từ Liêm,Hà Nội,3,2,47.0,159.5744680851064
22692871,,7.6,Sổ đỏ,2025-07-23,Phú Mỹ - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,4,4,42.0,
22694950,,9.0,Sổ đỏ,2025-07-23,Mỹ Đình - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,3,5,45.0,
22694946,,6.8,Sổ đỏ,2025-07-23,Mễ Trì - Phường Mễ Trì,Nam Từ Liêm,Hà Nội,5,5,36.0,
22697926,,6.85,Sổ đỏ,2025-07-23,Phú Đô - Phường Phú Đô,Nam Từ Liêm,Hà Nội,3,4,35.0,
22698655,52.0,10.7,Sổ đỏ,2025-07-23,Lê Đức Thọ - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,3,4,52.0,205.76923076923077
22698781,33.0,6.75,Sổ đỏ,2025-07-23,Đình Thôn - Phường Mỹ Đình 1,Nam Từ Liêm,Hà Nội,1,1,33.0,204.54545454545453
22698782,38.0,6.5,Sổ đỏ,2025-07-23,Mễ Trì - Phường Mễ Trì,Nam Từ Liêm,Hà Nội,3,4,38.0,171.05263157894737
22698787,30.0,6.4,Sổ đỏ,2025-07-23,Lê Duẩn - Phường Phương Liên,Đống Đa,Hà Nội,3,4,30.0,213.33333333333334
22698845,55.0,12.65,Sổ đỏ,2025-07-23,Mễ Trì - Phường Mễ Trì,Nam Từ Liêm,Hà Nội,8,5,55.0,230.0
22698880,33.0,5.55,Sổ đỏ,2025-07-23,Mỹ Đình - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,6,6,33.0,168.1818181818182
22698885,,13.2,Sổ đỏ,2025-07-23,Mỹ Đình - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,9,9,55.0,
22698921,51.0,6.2,Sổ đỏ,2025-07-23,Mỹ Đình - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,3,4,45.0,121.56862745098039
22698974,30.0,5.9,Sổ đỏ,2025-07-23,Mỹ Đình - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,3,3,30.0,196.66666666666666
22698978,36.0,7.6,Sổ đỏ,2025-07-23,Mỹ Đình - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,3,4,36.0,211.11111111111111
22698937,35.0,6.7,Sổ đỏ,2025-07-23,Mỹ Đình - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,3,4,35.0,191.42857142857142
22698960,,7.0,Sổ đỏ,2025-07-23,Mỹ Đình - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,3,3,37.0,
22698954,,0.072,Sổ đỏ,2025-07-23,Phú Đô - Phường Phú Đô,Nam Từ Liêm,Hà Nội,3,4,40.0,
22698998,50.0,9.7,Sổ đỏ,2025-07-23,Mỹ Đình - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,9,9,50.0,194.0
22698918,40.0,7.2,Sổ đỏ,2025-07-23,Hà Trì - Phường Hà Cầu,Hà Đông,Hà Nội,3,3,40.0,180.0
22698871,65.0,4.18,Sổ đỏ,2025-07-23,Đặng Văn Ngữ - Phường Trung Tự,Đống Đa,Hà Nội,2,1,,64.3076923076923
22698849,71.0,5.7,Sổ đỏ,2025-07-23,Đường Bưởi - Phường Vĩnh Phúc,Ba Đình,Hà Nội,2,1,,80.28169014084507
22699103,35.0,6.75,Sổ đỏ,2025-07-23,Mỹ Đình - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,3,4,35.0,192.85714285714286
22699099,40.0,7.9,Sổ đỏ,2025-07-23,Mỹ Đình - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,4,4,40.0,197.5
22694571,,6.499,Sổ đỏ,2025-07-22,Mỹ Đình - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,3,4,40.0,
22694661,,8.25,Sổ đỏ,2025-07-22,Mỹ Đình - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,3,4,51.0,
22685578,57.0,9.2,Sổ đỏ,2025-07-22,Mễ Trì - Phường Mễ Trì,Nam Từ Liêm,Hà Nội,4,4,57.0,161.40350877192984
22694945,35.0,11.5,Sổ đỏ,2025-07-22,Miếu Đầm - Phường Mễ Trì,Nam Từ Liêm,Hà Nội,4,8,35.0,328.57142857142856
22698682,35.0,7.25,Sổ đỏ,2025-07-22,Lê Đức Thọ - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,3,4,35.0,207.14285714285714
22698715,45.0,1.58,Hợp đồng mua bán,2025-07-22,Mỹ Đình - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,2,1,,35.111111111111114
22698699,55.0,9.65,Sổ đỏ,2025-07-22,Lê Đức Thọ - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,3,3,55.0,175.45454545454547
22698709,60.0,2.7,Hợp đồng mua bán,2025-07-22,Vân Canh,None,Hà Nội,2,1,,45.0
22698773,35.0,7.6,Sổ đỏ,2025-07-22,Đình Thôn - Phường Mỹ Đình 1,Nam Từ Liêm,Hà Nội,3,4,35.0,217.14285714285714
22698737,137.0,19.577,Hợp đồng mua bán,2025-07-22,Lê Quang Đạo - Phường Mễ Trì,Nam Từ Liêm,Hà Nội,4,3,,142.8978102189781
22698712,55.0,4.3,Sổ đỏ,2025-07-22,Đại lộ Thăng Long - Phường Tây Mỗ,Nam Từ Liêm,Hà Nội,2,1,,78.18181818181819
22698735,72.0,6.0,Hợp đồng mua bán,2025-07-22,Nguyễn Đình Tứ - Phường Xuân Đỉnh,Bắc Từ Liêm,Hà Nội,2,2,,83.33333333333333
22694689,,16.35,Sổ đỏ,2025-07-21,Lê Đức Thọ - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,5,6,85.0,
22697927,,11.0,Sổ đỏ,2025-07-21,Phú Đô - Phường Phú Đô,Nam Từ Liêm,Hà Nội,1,1,55.0,
22697928,,7.95,Sổ đỏ,2025-07-21,Phú Đô - Phường Phú Đô,Nam Từ Liêm,Hà Nội,2,4,42.0,
22697940,,13.0,Sổ đỏ,2025-07-21,Phú Đô - Phường Phú Đô,Nam Từ Liêm,Hà Nội,14,15,55.0,
22685528,62.0,12.5,Sổ đỏ,2025-07-21,Đình Thôn - Phường Mỹ Đình 1,Nam Từ Liêm,Hà Nội,4,5,62.0,201.61290322580646
22685570,35.0,6.6,Sổ đỏ,2025-07-21,Mễ Trì - Phường Mễ Trì,Nam Từ Liêm,Hà Nội,3,3,35.0,188.57142857142858
22697942,45.0,1.8,Hợp đồng mua bán,2025-07-21,Đình Thôn - Phường Mỹ Đình 1,Nam Từ Liêm,Hà Nội,2,1,,40.0
22698418,180.0,4.5,Sổ đỏ,2025-07-21,Biên Giang - Phường Biên Giang,Hà Đông,Hà Nội,6,5,38.0,25.0
22698494,30.0,5.45,Sổ đỏ,2025-07-21,Tả Thanh Oai,None,Hà Nội,3,4,30.0,181.66666666666666
22698209,40.0,8.5,Sổ đỏ,2025-07-20,Hoàng Mai - Phường Hoàng Văn Thụ,Hoàng Mai,Hà Nội,3,3,40.0,212.5
22693828,100.0,0.045,Không xác định,2025-07-19,Ngõ Huế - Phường Phạm Đình Hổ,Hai Bà Trưng,Hà Nội,,,,0.45
22683702,200.0,0.11,Không xác định,2025-07-19,Trần Đại Nghĩa - Phường Bách Khoa,Hai Bà Trưng,Hà Nội,,,,0.55
22698061,38.0,2.92,Sổ đỏ,2025-07-19,Nhân Huệ - Phường Đồng Mai,Hà Đông,Hà Nội,,,38.0,76.84210526315789
22698202,27.0,6.25,Sổ đỏ,2025-07-19,Cảm Hội - Phường Đống Mác,Hai Bà Trưng,Hà Nội,2,2,27.0,231.4814814814815
22698198,35.0,10.6,Sổ đỏ,2025-07-19,Trương Định - Phường Tương Mai,Hoàng Mai,Hà Nội,4,4,35.0,302.85714285714283
22685507,45.0,9.0,Sổ đỏ,2025-07-18,Mỹ Đình - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,5,6,45.0,200.0
22692864,,7.0,Sổ đỏ,2025-07-18,Mỹ Đình - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,3,4,36.0,
22697782,57.0,5.29,Sổ đỏ,2025-07-18,Nghĩa Lộ - Phường Yên Nghĩa,Hà Đông,Hà Nội,3,3,57.0,92.80701754385964
22697799,765.0,11.9,Sổ đỏ,2025-07-18,Nghĩa Lộ - Phường Yên Nghĩa,Hà Đông,Hà Nội,,,765.0,15.555555555555555
22697925,35.0,9.0,Sổ đỏ,2025-07-18,Mỹ Đình - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,10,10,35.0,257.14285714285717
22698030,57.0,13.999,Sổ đỏ,2025-07-18,Đường K2 - Phường Cầu Diễn,Nam Từ Liêm,Hà Nội,4,4,55.0,245.59649122807016
22696803,35.0,10.0,Sổ đỏ,2025-07-17,Xuân Đỉnh - Phường Xuân Đỉnh,Bắc Từ Liêm,Hà Nội,4,5,35.0,285.7142857142857
22697621,35.0,8.5,Sổ đỏ,2025-07-17,Xuân Đỉnh - Phường Xuân Đỉnh,Bắc Từ Liêm,Hà Nội,3,4,35.0,242.85714285714286
22696151,35.0,7.95,Sổ đỏ,2025-07-17,Xuân Đỉnh - Phường Xuân Đỉnh,Bắc Từ Liêm,Hà Nội,3,4,35.0,227.14285714285714
22695211,35.0,7.25,Sổ đỏ,2025-07-17,Xuân Đỉnh - Phường Xuân Đỉnh,Bắc Từ Liêm,Hà Nội,3,4,35.0,207.14285714285714
22694921,30.0,6.95,Sổ đỏ,2025-07-17,Xuân Đỉnh - Phường Xuân Đỉnh,Bắc Từ Liêm,Hà Nội,3,4,30.0,231.66666666666666
22695049,40.0,7.85,Sổ đỏ,2025-07-17,Xuân Đỉnh - Phường Xuân Đỉnh,Bắc Từ Liêm,Hà Nội,3,4,40.0,196.25
22694708,35.0,9.6,Sổ đỏ,2025-07-17,Xuân Đỉnh - Phường Xuân Đỉnh,Bắc Từ Liêm,Hà Nội,4,5,35.0,274.2857142857143
22695422,54.0,8.2,Sổ đỏ,2025-07-17,Xuân Đỉnh - Phường Xuân Đỉnh,Bắc Từ Liêm,Hà Nội,4,4,54.0,151.85185185185185
22693369,32.0,8.0,Sổ đỏ,2025-07-17,Lạc Long Quân - Phường Xuân La,Tây Hồ,Hà Nội,4,5,32.0,250.0
22696548,35.0,10.0,Sổ đỏ,2025-07-17,Võng Thị - Phường Bưởi,Tây Hồ,Hà Nội,3,4,35.0,285.7142857142857
22684423,39.0,10.5,Sổ đỏ,2025-07-17,Lạc Long Quân - Phường Xuân La,Tây Hồ,Hà Nội,5,5,39.0,269.2307692307692
22692487,43.0,8.1,Sổ đỏ,2025-07-17,Thụy Khuê - Phường Bưởi,Tây Hồ,Hà Nội,4,6,43.0,188.37209302325581
22693504,43.0,8.3,Sổ đỏ,2025-07-17,Lạc Long Quân - Phường Xuân La,Tây Hồ,Hà Nội,4,5,43.0,193.02325581395348
22693970,45.0,8.9,Sổ đỏ,2025-07-17,Thụy Khuê - Phường Thụy Khuê,Tây Hồ,Hà Nội,4,5,45.0,197.77777777777777
22693788,35.0,8.5,Sổ đỏ,2025-07-17,Xuân Đỉnh - Phường Xuân Đỉnh,Bắc Từ Liêm,Hà Nội,4,5,35.0,242.85714285714286
22685831,48.0,13.8,Sổ đỏ,2025-07-17,Xuân Đỉnh - Phường Xuân Đỉnh,Bắc Từ Liêm,Hà Nội,4,5,42.0,287.5
22693687,77.0,22.0,Sổ đỏ,2025-07-17,Xuân La - Phường Xuân La,Tây Hồ,Hà Nội,10,6,77.0,285.7142857142857
22684909,62.0,13.0,Sổ đỏ,2025-07-17,Xuân La - Phường Xuân La,Tây Hồ,Hà Nội,6,5,63.0,209.67741935483872
22694257,42.0,8.2,Sổ đỏ,2025-07-17,Xuân Đỉnh - Phường Xuân Đỉnh,Bắc Từ Liêm,Hà Nội,4,4,42.0,195.23809523809524
22695736,35.0,8.9,Sổ đỏ,2025-07-17,Xuân Đỉnh - Phường Xuân Đỉnh,Bắc Từ Liêm,Hà Nội,3,4,35.0,254.28571428571428
22697532,30.0,7.2,Sổ đỏ,2025-07-17,Bùi Xương Trạch - Phường Khương Đình,Thanh Xuân,Hà Nội,4,5,30.0,240.0
22697531,42.0,9.2,Sổ đỏ,2025-07-17,Ngọc Hồi - Phường Hoàng Liệt,Hoàng Mai,Hà Nội,4,5,41.0,219.04761904761904
22691570,100.0,8.0,Sổ đỏ,2025-07-16,Thái Hà - Phường Láng Hạ,Đống Đa,Hà Nội,3,2,,80.0
22692822,53.0,3.85,Sổ đỏ,2025-07-16,Nguyễn Chánh - Phường Yên Hòa,Cầu Giấy,Hà Nội,2,1,,72.64150943396227
22691239,75.0,5.1,Sổ đỏ,2025-07-16,Thái Thịnh - Phường Láng Hạ,Đống Đa,Hà Nội,2,1,,68.0
22697465,85.0,10.0,Sổ hồng,2025-07-16,Lê Quang Đạo - Phường Mễ Trì,Nam Từ Liêm,Hà Nội,2,1,,117.6470588235294
22697404,128.0,8.3,Sổ đỏ,2025-07-16,Bằng Liệt - Phường Hoàng Liệt,Hoàng Mai,Hà Nội,3,2,,64.84375
22697460,52.0,12.9,Sổ đỏ,2025-07-16,Lê Trọng Tấn - Phường La Khê,Hà Đông,Hà Nội,8,8,52.0,248.07692307692307
22697515,57.0,14.0,Sổ đỏ,2025-07-16,Cầu Diễn - Phường Cầu Diễn,Nam Từ Liêm,Hà Nội,4,4,55.0,245.6140350877193
22697118,60.0,5.6,Sổ đỏ,2025-07-15,Phố Thành Trung,None,Hà Nội,,,60.0,93.33333333333333
22696896,52.0,9.98,Sổ đỏ,2025-07-14,Bắc Sơn - Phường Điện Biên,Ba Đình,Hà Nội,3,3,,191.92307692307693
22696809,55.0,14.0,Sổ đỏ,2025-07-14,Cầu Diễn - Phường Cầu Diễn,Nam Từ Liêm,Hà Nội,4,4,55.0,254.54545454545453
22696652,55.0,14.499,Sổ đỏ,2025-07-13,Đường K2 - Phường Cầu Diễn,Nam Từ Liêm,Hà Nội,3,4,55.0,263.6181818181818
22696681,105.0,5.3,Sổ đỏ,2025-07-13,Nguyễn Thanh Bình - Phường La Khê,Hà Đông,Hà Nội,3,2,,50.476190476190474
22696765,45.0,15.2,Sổ đỏ,2025-07-13,Thụy Khuê - Phường Bưởi,Tây Hồ,Hà Nội,3,3,45.0,337.77777777777777
22696778,56.0,13.8,Sổ đỏ,2025-07-13,Văn Cao - Phường Liễu Giai,Ba Đình,Hà Nội,3,1,56.0,246.42857142857142
22696360,55.0,14.499,Sổ đỏ,2025-07-12,Cầu Diễn - Phường Cầu Diễn,Nam Từ Liêm,Hà Nội,3,4,55.0,263.6181818181818
22696429,47.0,5.7,Sổ đỏ,2025-07-12,Phố Thành Trung,None,Hà Nội,,,50.0,121.27659574468085
22696424,53.0,5.3,Sổ đỏ,2025-07-12,Phố Thành Trung,None,Hà Nội,,,52.0,100.0
22696436,40.0,8.6,Sổ hồng,2025-07-12,Kim Giang - Phường Đại Kim,Hoàng Mai,Hà Nội,7,4,40.0,215.0
22696442,33.0,8.0,Sổ đỏ,2025-07-12,Duyên Hà - Vạn Phúc,None,Hà Nội,3,3,33.0,242.42424242424244
22696545,,14.35,Sổ đỏ,2025-07-12,Thái Hà - Phường Láng Hạ,Đống Đa,Hà Nội,5,4,44.0,
22696281,55.0,14.5,Sổ đỏ,2025-07-11,Cầu Diễn - Phường Phú Diễn,Bắc Từ Liêm,Hà Nội,3,4,55.0,263.6363636363636
22696309,55.0,14.0,Sổ đỏ,2025-07-11,Cầu Diễn - Phường Cầu Diễn,Nam Từ Liêm,Hà Nội,4,4,55.0,254.54545454545453
22696259,,9.9,Sổ đỏ,2025-07-11,Láng Hạ - Phường Láng Hạ,Đống Đa,Hà Nội,2,2,62.0,
22695795,55.0,14.5,Sổ đỏ,2025-07-10,Đường K2 - Phường Cầu Diễn,Nam Từ Liêm,Hà Nội,3,4,55.0,263.6363636363636
22695932,57.0,14.5,Sổ đỏ,2025-07-10,Đường K2 - Phường Cầu Diễn,Nam Từ Liêm,Hà Nội,3,3,55.0,254.3859649122807
22696009,55.0,14.5,Sổ đỏ,2025-07-10,Cầu Diễn - Phường Cầu Diễn,Nam Từ Liêm,Hà Nội,4,4,55.0,263.6363636363636
22695518,50.0,12.7,Sổ đỏ,2025-07-09,Mỹ Đình - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,6,5,50.0,254.0
22695387,35.0,6.75,Sổ đỏ,2025-07-09,Lê Đức Thọ - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,7,6,32.0,192.85714285714286
22692869,,7.5,Sổ đỏ,2025-07-09,Nhân Mỹ - Phường Mỹ Đình 1,Nam Từ Liêm,Hà Nội,4,4,37.0,
22694575,,12.5,Sổ đỏ,2025-07-09,Mỹ Đình - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,9,9,52.0,
22694405,,9.0,Sổ đỏ,2025-07-09,Nhân Mỹ - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,3,4,45.0,
22692847,,7.5,Sổ đỏ,2025-07-09,Miếu Đầm - Phường Mễ Trì,Nam Từ Liêm,Hà Nội,4,4,40.0,
22692831,,7.6,Sổ đỏ,2025-07-09,Mễ Trì Hạ - Phường Mễ Trì,Nam Từ Liêm,Hà Nội,4,4,45.0,
22692828,45.0,7.0,Sổ đỏ,2025-07-09,Mễ Trì - Phường Mễ Trì,Nam Từ Liêm,Hà Nội,4,4,40.0,155.55555555555554
22694598,,13.7,Sổ đỏ,2025-07-09,Mỹ Đình - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,4,5,73.0,
22691564,120.0,8.6,Sổ đỏ,2025-07-09,Trung Kính - Phường Trung Hòa,Cầu Giấy,Hà Nội,4,2,,71.66666666666667
22691649,71.0,5.45,Sổ đỏ,2025-07-09,Vũ Ngọc Phan - Phường Láng Hạ,Đống Đa,Hà Nội,2,1,,76.7605633802817
22691568,60.0,4.45,Sổ đỏ,2025-07-09,Trần Văn Lai - Phường Mễ Trì,Nam Từ Liêm,Hà Nội,2,1,,74.16666666666667
22691416,69.0,0.005,Sổ đỏ,2025-07-09,Lê Văn Lương - Phường Nhân Chính,Thanh Xuân,Hà Nội,2,1,,0.07246376811594203
22691245,95.0,6.4,Sổ đỏ,2025-07-09,Lê Đức Thọ - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,3,2,,67.36842105263158
22691247,135.0,8.9,Sổ đỏ,2025-07-09,Trần Văn Lai - Phường Mễ Trì,Nam Từ Liêm,Hà Nội,4,3,,65.92592592592592
22691469,105.0,8.3,Sổ đỏ,2025-07-09,Minh Tảo - Phường Xuân Tảo,Bắc Từ Liêm,Hà Nội,3,2,,79.04761904761905
22691214,110.0,8.2,Sổ đỏ,2025-07-09,Thành Thái - Phường Dịch Vọng,Cầu Giấy,Hà Nội,3,2,,74.54545454545455
22691769,60.0,4.95,Sổ đỏ,2025-07-09,Trần Bình - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,2,2,,82.5
22691758,67.0,4.5,Sổ đỏ,2025-07-09,Khuất Duy Tiến - Phường Nhân Chính,Thanh Xuân,Hà Nội,3,1,,67.16417910447761
22692161,81.0,6.0,Sổ đỏ,2025-07-09,Trung Kính - Phường Trung Hòa,Cầu Giấy,Hà Nội,2,2,,74.07407407407408
22691291,100.0,5.6,Sổ đỏ,2025-07-09,Phạm Hùng - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,3,2,,56.0
22691254,130.0,8.7,Sổ đỏ,2025-07-09,Hoàng Ngân - Phường Trung Hòa,Cầu Giấy,Hà Nội,3,1,,66.92307692307692
22692382,128.0,6.65,Sổ đỏ,2025-07-09,Dương Đình Nghệ - Phường Yên Hòa,Cầu Giấy,Hà Nội,3,2,,51.953125
22695623,35.0,5.8,Sổ đỏ,2025-07-09,Phú Mỹ - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,4,4,30.0,165.71428571428572
22695615,55.0,14.0,Sổ đỏ,2025-07-09,Cầu Diễn - Phường Cầu Diễn,Nam Từ Liêm,Hà Nội,4,3,55.0,254.54545454545453
22695600,33.0,5.85,Sổ đỏ,2025-07-09,Nhân Mỹ - Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,3,4,33.0,177.27272727272728
22695555,40.0,6.15,Sổ đỏ,2025-07-09,Thanh Nhàn - Phường Thanh Nhàn,Hai Bà Trưng,Hà Nội,3,4,40.0,153.75
22695456,35.0,7.95,Sổ đỏ,2025-07-08,Đường số 32 - Phường Xuân Đỉnh,Bắc Từ Liêm,Hà Nội,5,3,35.0,227.14285714285714
22695398,30.0,5.0,Sổ đỏ,2025-07-08,Lạc Trung - Phường Thanh Lương,Hai Bà Trưng,Hà Nội,3,3,30.0,166.66666666666666
22695288,33.0,8.99,Sổ đỏ,2025-07-08,Đại Mỗ - Phường Cổ Nhuế 1,Bắc Từ Liêm,Hà Nội,6,3,33.0,272.42424242424244
22688471,,2.599,Sổ đỏ,2025-07-07,Quốc Lộ 32,None,Hà Nội,,,100.0,
22688220,47.0,7.29,Sổ đỏ,2025-07-07,Vành Đai 3.5,None,Hà Nội,4,4,45.0,155.10638297872342
22694479,43.0,4.95,Sổ đỏ,2025-07-07,Hạ Mỗ - Tân Hội,None,Hà Nội,3,4,42.0,115.11627906976744
22694478,39.0,5.65,Sổ đỏ,2025-07-07,Hạ Mỗ - Tân Hội,None,Hà Nội,4,4,39.0,144.87179487179486
22692813,44.0,6.6,Sổ đỏ,2025-07-07,Quốc Lộ 32,None,Hà Nội,5,4,44.0,150.0
22692821,40.0,4.0,Sổ đỏ,2025-07-07,Quốc Lộ 32,None,Hà Nội,4,4,40.0,100.0
22690767,52.0,4.7,Sổ đỏ,2025-07-07,Đức Thượng,None,Hà Nội,,,52.0,90.38461538461539
22688359,47.0,7.289,Sổ đỏ,2025-07-07,Tỉnh Lộ 422,None,Lộ 422,4,4,45.0,155.08510638297872
22690765,49.0,5.29,Sổ đỏ,2025-07-07,Đức Thượng,None,Hà Nội,3,3,49.0,107.95918367346938
22689993,31.0,4.7,Sổ đỏ,2025-07-07,Nam 32,None,Hà Nội,3,4,30.0,151.61290322580646
22689985,37.0,4.8,Sổ đỏ,2025-07-07,Tỉnh Lộ 422,None,Lộ 422,3,4,36.0,129.72972972972974
22689974,38.0,4.55,Sổ đỏ,2025-07-07,Nam 32,None,Hà Nội,3,4,38.0,119.73684210526316
